Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,B365H,B365D,B365A,Result,mktProb_homeWin,mktProb_NOThomeWin,Home_Elo_Rating,Away_Elo_Rating,eloProb_homeWin,eloProb_awayWin,gameDate
2011-11-05,2011-2012,Arsenal,West Brom,3.0,0.0,H,12.0,9.0,7.0,4.0,1.4,4.5,8.5,1,0.68,0.32,1615.3288722440627,1581.2845316304706,0.5488375391332834,0.4511624608667166,2011-11-05
2011-11-05,2011-2012,Aston Villa,Norwich,3.0,2.0,H,12.0,9.0,6.0,7.0,1.83,3.5,4.5,1,0.52,0.48,1597.966620992843,1600.6547499950384,0.49613154858552894,0.5038684514144711,2011-11-05
2011-11-05,2011-2012,Blackburn,Chelsea,0.0,1.0,A,13.0,12.0,8.0,8.0,7.5,4.33,1.44,0,0.13,0.88,1551.6867945530735,1625.2234076162651,0.39572478339619427,0.6042752166038058,2011-11-05
2011-11-05,2011-2012,Liverpool,Swansea,0.0,0.0,D,18.0,9.0,10.0,3.0,1.29,5.5,10.0,0,0.73,0.26,1633.748114867073,1588.7658723359964,0.5643753589734396,0.43562464102656034,2011-11-05
2011-11-05,2011-2012,Man United,Sunderland,1.0,0.0,H,15.0,9.0,9.0,3.0,1.25,5.5,13.0,1,0.76,0.24,1661.7482752728968,1578.6712064208582,0.617329840020257,0.38267015997974296,2011-11-05
2011-11-05,2011-2012,Newcastle,Everton,2.0,1.0,H,10.0,14.0,6.0,6.0,2.25,3.25,3.3,1,0.42,0.58,1661.1301483023612,1581.0414399195727,0.61325793853345,0.3867420614665499,2011-11-05
2011-11-05,2011-2012,QPR,Man City,2.0,3.0,A,18.0,16.0,9.0,8.0,10.0,5.0,1.33,0,0.1,0.9,1592.053615608263,1693.7138991752079,0.3577361186009631,0.6422638813990369,2011-11-05
2011-11-06,2011-2012,Bolton,Stoke,5.0,0.0,H,20.0,9.0,16.0,6.0,2.4,3.3,3.0,1,0.4,0.61,1535.0862092950495,1587.3077001076294,0.4254081098991446,0.5745918901008553,2011-11-06
2011-11-06,2011-2012,Fulham,Tottenham,1.0,3.0,A,26.0,8.0,20.0,8.0,3.25,3.3,2.25,0,0.29,0.71,1578.9298712576112,1647.5194365682808,0.40255433123546047,0.5974456687645395,2011-11-06
2011-11-06,2011-2012,Wolves,Wigan,3.0,1.0,H,13.0,13.0,12.0,7.0,1.91,3.3,4.33,1,0.5,0.51,1554.953947575637,1533.1852862618098,0.5312866920985214,0.4687133079014786,2011-11-06
2011-11-19,2011-2012,Everton,Wolves,2.0,1.0,H,13.0,4.0,9.0,1.0,1.57,3.75,6.5,1,0.6,0.4,1571.7596304443755,1566.2030669652725,0.5079958559360949,0.492004144063905,2011-11-19
2011-11-19,2011-2012,Man City,Newcastle,3.0,1.0,H,12.0,10.0,9.0,7.0,1.3,5.5,10.0,1,0.73,0.27,1702.2995660216309,1670.4119577775584,0.5457615376464384,0.4542384623535617,2011-11-19
2011-11-19,2011-2012,Norwich,Arsenal,1.0,2.0,A,7.0,20.0,4.0,14.0,5.5,3.6,1.67,0,0.17,0.83,1588.561907161091,1626.156771304864,0.4461068169917605,0.5538931830082394,2011-11-19
2011-11-19,2011-2012,Stoke,QPR,2.0,3.0,A,17.0,9.0,7.0,8.0,1.83,3.5,4.5,0,0.52,0.48,1573.517494745209,1583.46794876184,0.4856840594917178,0.5143159405082822,2011-11-19
2011-11-19,2011-2012,Sunderland,Fulham,0.0,0.0,D,13.0,13.0,8.0,9.0,2.3,3.25,3.2,0,0.41,0.59,1569.4871225813445,1569.2685673079602,0.5003145262800693,0.49968547371993066,2011-11-19
2011-11-19,2011-2012,Swansea,Man United,0.0,1.0,A,9.0,13.0,6.0,7.0,6.5,4.2,1.5,0,0.15,0.85,1590.310880951359,1670.9323591124105,0.38601493709726575,0.6139850629027342,2011-11-19
2011-11-19,2011-2012,West Brom,Bolton,2.0,1.0,H,16.0,8.0,9.0,6.0,2.0,3.4,3.8,1,0.47,0.53,1570.4566325696694,1548.87641465747,0.5310165529344457,0.4689834470655543,2011-11-19
2011-11-19,2011-2012,Wigan,Blackburn,3.0,3.0,D,21.0,6.0,11.0,2.0,2.5,3.25,2.88,0,0.38,0.62,1521.9361668721742,1542.189399751565,0.47088622493478255,0.5291137750652174,2011-11-19
2011-11-20,2011-2012,Chelsea,Liverpool,1.0,2.0,A,18.0,9.0,5.0,3.0,1.83,3.5,4.5,0,0.52,0.48,1634.7208024177737,1632.2031062517103,0.5036231926178503,0.4963768073821497,2011-11-20
2011-11-21,2011-2012,Tottenham,Aston Villa,2.0,0.0,H,20.0,5.0,9.0,1.0,1.57,4.0,6.0,1,0.6,0.4,1657.1807405179318,1610.0594638267903,0.5674002121545424,0.43259978784545766,2011-11-21
2011-11-26,2011-2012,Arsenal,Fulham,1.0,1.0,D,20.0,10.0,12.0,6.0,1.44,4.2,8.0,0,0.66,0.35,1636.8633349126662,1569.2761159386819,0.5960571892567609,0.4039428107432392,2011-11-26
2011-11-26,2011-2012,Bolton,Everton,0.0,2.0,A,8.0,17.0,7.0,14.0,3.1,3.25,2.38,0,0.31,0.69,1537.6208119278965,1583.5677299019092,0.43425986601938477,0.5657401339806152,2011-11-26
2011-11-26,2011-2012,Chelsea,Wolves,3.0,0.0,H,17.0,7.0,11.0,2.0,1.22,6.0,15.0,1,0.78,0.22,1622.6338457949453,1554.3949675077388,0.5969600632530135,0.40303993674698635,2011-11-26
2011-11-26,2011-2012,Man United,Newcastle,1.0,1.0,D,23.0,8.0,13.0,6.0,1.4,4.5,8.5,0,0.68,0.32,1680.196717602745,1659.510234681073,0.5297351126251048,0.47026488737489536,2011-11-26
2011-11-26,2011-2012,Norwich,QPR,2.0,1.0,H,15.0,13.0,8.0,4.0,2.1,3.4,3.5,1,0.45,0.55,1577.8553435532888,1595.1243661896413,0.4751683243067365,0.5248316756932635,2011-11-26
2011-11-26,2011-2012,Stoke,Blackburn,3.0,1.0,H,8.0,16.0,5.0,12.0,1.83,3.5,4.5,1,0.52,0.48,1561.8610773174078,1541.4906691499996,0.5292818288262283,0.47071817117377174,2011-11-26
2011-11-26,2011-2012,Sunderland,Wigan,1.0,2.0,A,17.0,7.0,11.0,4.0,1.67,3.6,5.5,0,0.57,0.43,1569.4795739506228,1522.6348974737396,0.5670093437882958,0.4329906562117042,2011-11-26
2011-11-26,2011-2012,West Brom,Tottenham,1.0,3.0,A,9.0,23.0,5.0,14.0,4.0,3.6,1.91,0,0.24,0.76,1581.7122352992428,1667.5631354262227,0.3789052419576077,0.6210947580423923,2011-11-26
2011-11-27,2011-2012,Liverpool,Man City,1.0,1.0,D,17.0,7.0,9.0,3.0,2.75,3.2,2.63,0,0.34,0.66,1644.2900628745388,1713.2012891181164,0.4021090868444015,0.5978909131555985,2011-11-27
2011-11-27,2011-2012,Swansea,Aston Villa,0.0,0.0,D,6.0,9.0,2.0,4.0,2.2,3.25,3.4,0,0.43,0.57,1581.0465224610246,1599.6770689184993,0.47321415708084263,0.5267858429191572,2011-11-27
2011-12-03,2011-2012,Aston Villa,Man United,0.0,1.0,A,7.0,11.0,3.0,5.0,5.0,3.6,1.73,0,0.19,0.81,1599.0342086884395,1679.4830748997424,0.38625046243030503,0.6137495375696949,2011-12-03
2011-12-03,2011-2012,Blackburn,Swansea,4.0,2.0,H,14.0,10.0,9.0,5.0,2.1,3.4,3.5,1,0.45,0.55,1530.1934330418292,1581.6893826910843,0.42642932610862844,0.5735706738913715,2011-12-03
2011-12-03,2011-2012,Man City,Norwich,5.0,1.0,H,21.0,5.0,16.0,2.0,1.17,7.0,17.0,1,0.81,0.2,1710.851907202382,1590.451303769927,0.6666520900779161,0.3333479099220838,2011-12-03
2011-12-03,2011-2012,Newcastle,Chelsea,0.0,3.0,A,16.0,21.0,9.0,13.0,3.5,3.4,2.1,0,0.27,0.73,1660.2238773840754,1632.306804276873,0.5400896564158372,0.4599103435841629,2011-12-03
2011-12-03,2011-2012,QPR,West Brom,1.0,1.0,D,14.0,15.0,4.0,10.0,2.25,3.3,3.25,0,0.42,0.58,1582.528405973003,1572.6185094922603,0.5142576211760167,0.48574237882398313,2011-12-03
2011-12-03,2011-2012,Tottenham,Bolton,3.0,0.0,H,25.0,13.0,16.0,9.0,1.3,5.0,12.0,1,0.73,0.27,1676.6568612332053,1527.1985751434313,0.7027339943545494,0.2972660056454507,2011-12-03
2011-12-03,2011-2012,Wigan,Arsenal,0.0,4.0,A,7.0,16.0,4.0,10.0,6.0,4.0,1.57,0,0.16,0.84,1536.2431217246587,1634.557962370504,0.3621728549877791,0.6378271450122209,2011-12-03
2011-12-04,2011-2012,Everton,Stoke,0.0,1.0,A,11.0,7.0,4.0,4.0,1.67,3.6,5.5,0,0.57,0.43,1593.9899666863744,1573.1583134255782,0.5299432854738803,0.4700567145261197,2011-12-04
2011-12-04,2011-2012,Wolves,Sunderland,2.0,1.0,H,15.0,18.0,10.0,12.0,2.4,3.3,3.0,1,0.4,0.61,1544.722009025811,1555.8713496997036,0.4839603144517164,0.5160396855482836,2011-12-04
2011-12-05,2011-2012,Fulham,Liverpool,1.0,0.0,H,19.0,17.0,13.0,9.0,3.5,3.4,2.1,1,0.27,0.73,1571.5814884808442,1646.639444790273,0.39363254218198335,0.6063674578180167,2011-12-05
2011-12-10,2011-2012,Arsenal,Everton,1.0,0.0,H,12.0,7.0,7.0,1.0,1.53,4.0,6.5,1,0.62,0.39,1643.2501108902106,1581.2713278350013,0.588260389959597,0.41173961004040305,2011-12-10
2011-12-10,2011-2012,Bolton,Aston Villa,1.0,2.0,A,17.0,17.0,12.0,11.0,2.5,3.3,2.88,0,0.38,0.62,1520.0641910079405,1589.7641975901122,0.4010179383055426,0.5989820616944574,2011-12-10
2011-12-10,2011-2012,Liverpool,QPR,1.0,0.0,H,21.0,6.0,15.0,2.0,1.33,5.0,10.0,1,0.71,0.29,1632.0866258026406,1582.1862230647785,0.5713227076500746,0.42867729234992535,2011-12-10
2011-12-10,2011-2012,Man United,Wolves,4.0,1.0,H,22.0,11.0,18.0,8.0,1.22,6.0,15.0,1,0.78,0.22,1688.7530859980698,1557.1069614789699,0.6808793781588303,0.31912062184116974,2011-12-10
2011-12-10,2011-2012,Norwich,Newcastle,4.0,2.0,H,13.0,11.0,11.0,8.0,2.4,3.4,2.88,1,0.39,0.61,1582.4509539317971,1647.2617256300953,0.40779680390313794,0.592203196096862,2011-12-10
2011-12-10,2011-2012,Swansea,Fulham,2.0,0.0,H,16.0,12.0,8.0,7.0,2.63,3.25,2.75,1,0.36,0.64,1567.9236865176915,1586.1343074684767,0.47381678283189366,0.5261832171681063,2011-12-10
2011-12-10,2011-2012,West Brom,Wigan,1.0,2.0,A,13.0,7.0,8.0,4.0,1.67,3.8,5.25,0,0.57,0.43,1572.9606924004847,1527.550973204952,0.5649802533954952,0.4350197466045049,2011-12-10
2011-12-11,2011-2012,Stoke,Tottenham,2.0,1.0,H,10.0,15.0,7.0,12.0,3.75,3.5,2.0,1,0.25,0.74,1585.8769522769512,1683.791245368696,0.3627056578162021,0.6372943421837979,2011-12-11
2011-12-11,2011-2012,Sunderland,Blackburn,2.0,1.0,H,22.0,3.0,12.0,2.0,1.83,3.5,4.5,1,0.52,0.48,1543.4863972465448,1543.959129215222,0.49931968442979097,0.5006803155702091,2011-12-11
2011-12-12,2011-2012,Chelsea,Man City,2.0,1.0,H,13.0,7.0,7.0,4.0,2.4,3.3,3.0,1,0.4,0.61,1645.2689560308531,1718.852257040512,0.3956605181273114,0.6043394818726886,2011-12-12
2011-12-17,2011-2012,Blackburn,West Brom,1.0,2.0,A,17.0,13.0,14.0,6.0,2.38,3.3,3.0,0,0.4,0.61,1531.942801641537,1559.4011663189929,0.460566303315722,0.539433696684278,2011-12-17
2011-12-17,2011-2012,Everton,Norwich,1.0,1.0,D,28.0,7.0,15.0,1.0,1.62,3.75,6.0,0,0.59,0.41,1571.3895771940317,1596.663830638122,0.4636914494546962,0.5363085505453038,2011-12-17
2011-12-17,2011-2012,Fulham,Bolton,2.0,0.0,H,16.0,14.0,9.0,6.0,1.62,3.75,6.0,1,0.59,0.41,1573.5059102564421,1510.4397604886076,0.5897756344277544,0.41022436557224573,2011-12-17
2011-12-17,2011-2012,Newcastle,Swansea,0.0,0.0,D,17.0,3.0,6.0,0.0,1.8,3.6,4.5,0,0.53,0.47,1633.0488489237705,1580.552083729726,0.574979179249568,0.4250208207504321,2011-12-17
2011-12-17,2011-2012,Wigan,Chelsea,1.0,1.0,D,15.0,10.0,7.0,5.0,9.0,4.75,1.36,0,0.11,0.9,1541.1104992864439,1659.7731035957977,0.33557492578542375,0.6644250742145762,2011-12-17
2011-12-17,2011-2012,Wolves,Stoke,1.0,2.0,A,10.0,8.0,5.0,4.0,2.5,3.25,2.88,0,0.38,0.62,1549.448066554782,1601.1720164893622,0.42610834232322564,0.5738916576767744,2011-12-17
2011-12-18,2011-2012,Aston Villa,Liverpool,0.0,2.0,A,16.0,19.0,8.0,12.0,4.2,3.4,1.91,0,0.23,0.78,1599.388628109445,1642.3748808190387,0.4384515450895893,0.5615484549104108,2011-12-18
2011-12-18,2011-2012,Man City,Arsenal,1.0,0.0,H,15.0,12.0,9.0,8.0,1.73,3.75,4.5,1,0.54,0.46,1704.3481094755675,1653.1318615311802,0.5731768190693604,0.4268231809306397,2011-12-18
2011-12-18,2011-2012,QPR,Man United,0.0,2.0,A,11.0,19.0,3.0,12.0,7.5,4.33,1.44,0,0.13,0.88,1571.8979680483803,1696.4119809222577,0.3281067910495535,0.6718932089504466,2011-12-18
2011-12-18,2011-2012,Tottenham,Sunderland,1.0,0.0,H,16.0,8.0,12.0,4.0,1.36,4.75,9.0,1,0.7,0.31,1668.4961811562848,1555.5027248202298,0.657110199239126,0.34288980076087405,2011-12-18
2011-12-20,2011-2012,Blackburn,Bolton,1.0,2.0,A,17.0,8.0,7.0,5.0,2.1,3.4,3.5,0,0.45,0.55,1520.8892103619596,1500.5943757148736,0.5291734414199947,0.4708265585800053,2011-12-20
2011-12-20,2011-2012,Wolves,Norwich,2.0,2.0,D,18.0,18.0,9.0,14.0,2.0,3.5,3.75,0,0.47,0.52,1539.2214663390246,1595.7924254250347,0.41929975662980473,0.5807002433701952,2011-12-20
2011-12-21,2011-2012,Aston Villa,Arsenal,1.0,2.0,A,10.0,8.0,4.0,6.0,5.0,3.6,1.73,0,0.19,0.81,1588.865791027295,1642.888105188845,0.4228761752395475,0.5771238247604524,2011-12-21
2011-12-21,2011-2012,Everton,Swansea,1.0,0.0,H,13.0,4.0,6.0,4.0,1.57,3.75,6.5,1,0.6,0.4,1572.260982407119,1582.3515840317157,0.48548253855075557,0.5145174614492445,2011-12-21
2011-12-21,2011-2012,Fulham,Man United,0.0,5.0,A,13.0,14.0,8.0,12.0,5.0,3.6,1.73,0,0.19,0.81,1583.351295030176,1704.286543907447,0.3326643202149637,0.6673356797850363,2011-12-21
2011-12-21,2011-2012,Man City,Stoke,3.0,0.0,H,20.0,2.0,16.0,0.0,1.22,6.0,15.0,1,0.78,0.22,1714.5918658179028,1611.3986167051196,0.6442888425455432,0.3557111574544568,2011-12-21
2011-12-21,2011-2012,Newcastle,West Brom,2.0,3.0,A,21.0,14.0,11.0,8.0,2.0,3.5,3.75,0,0.47,0.52,1631.2493486217809,1570.4547575985703,0.5866083148949262,0.41339168510507396,2011-12-21
2011-12-21,2011-2012,QPR,Sunderland,2.0,3.0,A,17.0,17.0,9.0,13.0,2.5,3.3,2.88,0,0.38,0.62,1564.0234050631911,1547.2733696019689,0.5240865805366146,0.47591341946338533,2011-12-21
2011-12-21,2011-2012,Wigan,Liverpool,0.0,0.0,D,15.0,18.0,10.0,10.0,7.0,4.0,1.5,0,0.13,0.87,1545.0567010675936,1652.8977179011888,0.34960343799471205,0.650396562005288,2011-12-21
2011-12-22,2011-2012,Tottenham,Chelsea,1.0,1.0,D,16.0,20.0,10.0,10.0,2.6,3.4,2.7,0,0.37,0.63,1676.7255363745458,1655.826901814648,0.5300393324948091,0.46996066750519094,2011-12-22
2011-12-26,2011-2012,Bolton,Newcastle,0.0,2.0,A,4.0,12.0,3.0,7.0,2.5,3.4,2.8,0,0.38,0.62,1513.2945383089536,1617.1707490643028,0.354810658402376,0.645189341597624,2011-12-26
2011-12-26,2011-2012,Chelsea,Fulham,1.0,1.0,D,24.0,9.0,15.0,6.0,1.3,5.0,12.0,0,0.73,0.27,1656.5478457945235,1575.367351345017,0.6147474621021896,0.3852525378978105,2011-12-26
2011-12-26,2011-2012,Liverpool,Blackburn,1.0,1.0,D,28.0,5.0,13.0,2.0,1.25,5.5,13.0,0,0.76,0.24,1649.288200413062,1508.1890477678796,0.6925849288549989,0.3074150711450011,2011-12-26
2011-12-26,2011-2012,Man United,Wigan,5.0,0.0,H,17.0,9.0,9.0,5.0,1.14,7.5,21.0,1,0.83,0.18,1712.270487592606,1548.6662185557204,0.7194594478249533,0.2805405521750467,2011-12-26
2011-12-26,2011-2012,Stoke,Aston Villa,0.0,0.0,D,7.0,10.0,2.0,4.0,1.91,3.4,4.2,0,0.5,0.51,1602.8615489262127,1578.716762821546,0.5346913116111666,0.4653086883888334,2011-12-26
2011-12-26,2011-2012,Sunderland,Everton,1.0,1.0,D,12.0,9.0,8.0,3.0,2.4,3.25,3.0,0,0.39,0.6,1559.8514475348477,1584.6094014819007,0.4644306252819197,0.5355693747180803,2011-12-26
2011-12-26,2011-2012,West Brom,Man City,0.0,0.0,D,7.0,18.0,3.0,9.0,7.0,4.5,1.44,0,0.14,0.87,1584.5333571560484,1723.1289335968097,0.3104919770845472,0.6895080229154528,2011-12-26
2011-12-27,2011-2012,Arsenal,Wolves,1.0,1.0,D,23.0,6.0,17.0,4.0,1.22,6.0,15.0,0,0.78,0.22,1653.037133394594,1541.1582721799093,0.6556630873034215,0.3443369126965785,2011-12-27
2011-12-27,2011-2012,Norwich,Tottenham,0.0,2.0,A,8.0,19.0,4.0,8.0,4.5,3.6,1.8,0,0.21,0.79,1593.85561958415,1676.0045923946702,0.3839330390648449,0.6160669609351552,2011-12-27
2011-12-27,2011-2012,Swansea,QPR,1.0,1.0,D,7.0,12.0,4.0,7.0,2.0,3.4,3.8,0,0.47,0.53,1570.003164956934,1551.4453271303123,0.5266815059178951,0.473318494082105,2011-12-27
2011-12-30,2011-2012,Liverpool,Newcastle,3.0,1.0,H,15.0,5.0,7.0,2.0,1.53,4.0,6.5,1,0.62,0.39,1644.666162120542,1625.6862048659598,0.5272872151753497,0.4727127848246503,2011-12-30
2011-12-31,2011-2012,Arsenal,QPR,1.0,0.0,H,16.0,6.0,7.0,3.0,1.25,5.5,13.0,1,0.76,0.24,1649.301219299312,1552.0856832723418,0.6363640580348295,0.36363594196517046,2011-12-31
2011-12-31,2011-2012,Bolton,Wolves,1.0,1.0,D,13.0,8.0,9.0,5.0,2.2,3.25,3.4,0,0.43,0.57,1504.7790825072966,1544.8941862751915,0.4425249011739727,0.5574750988260273,2011-12-31
2011-12-31,2011-2012,Chelsea,Aston Villa,1.0,3.0,A,16.0,12.0,5.0,9.0,1.29,5.0,13.0,0,0.74,0.26,1653.7939067040709,1579.549354300214,0.6052492966886825,0.39475070331131745,2011-12-31
2011-12-31,2011-2012,Man United,Blackburn,2.0,3.0,A,26.0,10.0,13.0,5.0,1.13,8.0,26.0,0,0.84,0.16,1719.0034608448073,1512.8110860603997,0.7661931099299585,0.23380689007004155,2011-12-31
2011-12-31,2011-2012,Norwich,Fulham,1.0,1.0,D,18.0,11.0,9.0,6.0,2.6,3.25,2.75,0,0.36,0.63,1584.6412266465936,1578.1212904354695,0.5093818411820598,0.4906181588179402,2011-12-31
2011-12-31,2011-2012,Stoke,Wigan,2.0,2.0,D,12.0,10.0,3.0,6.0,1.67,3.6,5.5,0,0.57,0.43,1602.0289574475446,1541.9332453035192,0.585632385661837,0.41436761433816316,2011-12-31
2011-12-31,2011-2012,Swansea,Tottenham,1.0,1.0,D,14.0,12.0,8.0,7.0,5.5,3.6,1.67,0,0.17,0.83,1569.3628088149044,1685.2189853322266,0.33918645197430786,0.660813548025692,2011-12-31
2012-01-01,2011-2012,Sunderland,Man City,1.0,0.0,H,8.0,25.0,5.0,11.0,6.5,4.0,1.53,1,0.15,0.86,1560.7051125280816,1718.5807410468387,0.2872443982377928,0.7127556017622072,2012-01-01
2012-01-01,2011-2012,West Brom,Everton,0.0,1.0,A,10.0,13.0,2.0,8.0,2.6,3.25,2.75,0,0.36,0.63,1589.0815497060194,1583.7557364886668,0.5076638610617304,0.49233613893826966,2012-01-01
2012-01-02,2011-2012,Aston Villa,Swansea,0.0,2.0,A,10.0,8.0,2.0,4.0,1.83,3.4,4.75,0,0.52,0.48,1594.0753374207422,1573.222333967521,0.529973900564327,0.4700260994356731,2012-01-02
2012-01-02,2011-2012,Blackburn,Stoke,1.0,2.0,A,14.0,8.0,7.0,3.0,2.5,3.25,2.88,0,0.38,0.62,1531.1997206987187,1599.9737801916606,0.40229893393047017,0.59770106606953,2012-01-02
2012-01-02,2011-2012,Fulham,Arsenal,2.0,1.0,H,21.0,17.0,8.0,10.0,4.0,3.5,1.91,1,0.24,0.76,1578.346454623839,1658.028481906476,0.38729744019300166,0.6127025598069983,2012-01-02
2012-01-02,2011-2012,QPR,Norwich,1.0,2.0,A,9.0,13.0,6.0,6.0,2.1,3.4,3.5,0,0.45,0.55,1543.3584206651778,1584.4160624582241,0.44118682360833045,0.5588131763916696,2012-01-02
2012-01-02,2011-2012,Wolves,Chelsea,1.0,2.0,A,9.0,15.0,5.0,10.0,6.0,4.0,1.57,0,0.16,0.84,1543.5147839033668,1639.2679235835426,0.36558618843514923,0.6344138115648507,2012-01-02
2012-01-03,2011-2012,Man City,Liverpool,3.0,0.0,H,10.0,18.0,8.0,10.0,1.91,3.4,4.2,1,0.5,0.51,1701.4746066045457,1656.0112689563334,0.5650561117644786,0.43494388823552144,2012-01-03
2012-01-03,2011-2012,Tottenham,West Brom,1.0,0.0,H,20.0,8.0,14.0,2.0,1.33,5.0,10.0,1,0.71,0.29,1681.3594601796099,1576.8976170405379,0.645960691972575,0.3540393080274249,2012-01-03
2012-01-03,2011-2012,Wigan,Sunderland,1.0,4.0,A,20.0,10.0,10.0,9.0,2.63,3.25,2.75,0,0.36,0.64,1543.9884225594033,1577.8112469703747,0.45147822656317976,0.5485217734368203,2012-01-03
2012-01-04,2011-2012,Everton,Bolton,1.0,2.0,A,10.0,12.0,4.0,7.0,1.5,4.0,7.0,0,0.63,0.37,1595.9396691541483,1506.1584848791213,0.6264043535287227,0.3735956464712773,2012-01-04
2012-01-04,2011-2012,Newcastle,Man United,3.0,0.0,H,10.0,6.0,6.0,6.0,5.0,3.6,1.73,1,0.19,0.81,1614.3410980301683,1700.6148262064883,0.3783326044863165,0.6216673955136834,2012-01-04
2012-01-11,2011-2012,Tottenham,Everton,2.0,0.0,H,14.0,11.0,7.0,4.0,1.53,3.8,7.0,1,0.62,0.38,1689.8564035722682,1580.9059646694589,0.6518472967831622,0.3481527032168378,2012-01-11
2012-01-14,2011-2012,Aston Villa,Everton,1.0,1.0,D,17.0,7.0,11.0,4.0,2.4,3.25,3.0,0,0.39,0.6,1581.3559638071983,1572.5502997922547,0.5126696564914135,0.4873303435085864,2012-01-14
2012-01-14,2011-2012,Blackburn,Fulham,3.0,1.0,H,15.0,17.0,11.0,7.0,3.0,3.3,2.38,1,0.32,0.69,1521.5445462843875,1593.051316059207,0.3985222877518396,0.6014777122481604,2012-01-14
2012-01-14,2011-2012,Chelsea,Sunderland,1.0,0.0,H,21.0,9.0,10.0,4.0,1.4,4.5,8.5,1,0.68,0.32,1648.041992105986,1588.646724407891,0.5846535953257206,0.4153464046742795,2012-01-14
2012-01-14,2011-2012,Liverpool,Stoke,0.0,0.0,D,13.0,3.0,5.0,1.0,1.4,4.33,9.0,0,0.68,0.33,1645.5726156386809,1609.6289546059918,0.5515433319688047,0.4484566680311953,2012-01-14
2012-01-14,2011-2012,Man United,Bolton,3.0,0.0,H,19.0,11.0,9.0,5.0,1.14,8.0,17.0,1,0.83,0.18,1685.6948087141598,1521.1921893638107,0.7205020288646654,0.27949797113533464,2012-01-14
2012-01-14,2011-2012,Tottenham,Wolves,1.0,1.0,D,22.0,5.0,10.0,3.0,1.25,5.5,13.0,0,0.76,0.24,1698.2120684494723,1534.7407153809233,0.719304990775788,0.2806950092242119,2012-01-14
2012-01-14,2011-2012,West Brom,Norwich,1.0,2.0,A,16.0,7.0,8.0,4.0,2.0,3.4,3.8,0,0.47,0.53,1568.4006736478796,1595.004546224824,0.4617886020260764,0.5382113979739236,2012-01-14
2012-01-15,2011-2012,Newcastle,QPR,1.0,0.0,H,9.0,15.0,4.0,9.0,1.73,3.6,5.0,1,0.55,0.45,1629.2611155224968,1532.769936898578,0.6353986132808565,0.36460138671914366,2012-01-15
2012-01-15,2011-2012,Swansea,Arsenal,3.0,2.0,H,9.0,14.0,5.0,9.0,4.75,3.5,1.8,1,0.2,0.8,1585.941707581065,1643.323620471108,0.41816353235610315,0.5818364676438968,2012-01-15
2012-01-16,2011-2012,Wigan,Man City,0.0,1.0,A,7.0,12.0,4.0,8.0,9.0,4.33,1.4,0,0.11,0.9,1533.152945121887,1711.9132599221982,0.26327276649683706,0.7367272335031629,2012-01-16
2012-01-21,2011-2012,Bolton,Liverpool,3.0,1.0,H,15.0,11.0,8.0,8.0,6.0,3.75,1.62,1,0.16,0.84,1514.4842380565626,1644.3355756714295,0.32136968747043476,0.6786303125295653,2012-01-21
2012-01-21,2011-2012,Everton,Blackburn,1.0,1.0,D,15.0,14.0,8.0,8.0,1.53,4.0,6.5,0,0.62,0.39,1572.8543715480487,1535.9800113783433,0.552868113248674,0.447131886751326,2012-01-21
2012-01-21,2011-2012,Fulham,Newcastle,5.0,2.0,H,10.0,15.0,7.0,9.0,2.0,3.4,3.8,1,0.47,0.53,1578.6158509652512,1638.011548803756,0.4153458033968093,0.5846541966031907,2012-01-21
2012-01-21,2011-2012,Norwich,Chelsea,0.0,0.0,D,5.0,19.0,3.0,9.0,5.5,4.0,1.62,0,0.17,0.83,1606.0874726734498,1658.0103058181687,0.4258284010188962,0.5741715989811038,2012-01-21
2012-01-21,2011-2012,QPR,Wigan,3.0,1.0,H,16.0,9.0,8.0,4.0,2.0,3.4,3.8,1,0.47,0.53,1524.0195036173186,1526.8343987259627,0.49594912893696225,0.5040508710630377,2012-01-21
2012-01-21,2011-2012,Stoke,West Brom,1.0,2.0,A,10.0,15.0,3.0,6.0,1.91,3.4,4.2,0,0.5,0.51,1610.8659945732431,1557.3177471992537,0.5764576800352857,0.42354231996471425,2012-01-21
2012-01-21,2011-2012,Sunderland,Swansea,2.0,0.0,H,7.0,11.0,2.0,4.0,1.91,3.4,4.2,1,0.5,0.51,1578.6784106957084,1599.9057828045186,0.469489310675767,0.5305106893242331,2012-01-21
2012-01-21,2011-2012,Wolves,Aston Villa,2.0,3.0,A,13.0,11.0,9.0,5.0,2.5,3.25,2.88,0,0.38,0.62,1540.0040351595424,1581.0518920514044,0.44120071042657805,0.558799289573422,2012-01-21
2012-01-22,2011-2012,Arsenal,Man United,1.0,2.0,A,12.0,9.0,6.0,5.0,2.8,3.4,2.5,0,0.34,0.66,1629.3595452476543,1692.4027600214079,0.41025630798778695,0.5897436920122131,2012-01-22
2012-01-22,2011-2012,Man City,Tottenham,3.0,2.0,H,13.0,12.0,7.0,7.0,1.91,3.6,4.0,1,0.5,0.5,1718.2318063181224,1692.9487486708533,0.5363211539755802,0.4636788460244198,2012-01-22
